imdb_id,tmbd_id,title,mpa,genre,runtime,release_date,producion_company,revenue,budget,vote_average,vote_count,popularity,director,director_gender
tt0117615,11239,Shall We ダンス?,PG,Music,136,1996-01-27,Altamira Pictures,9499091,NA,7.237,135,10.4,Masayuki Suō,Male
tt0119115,12145,Fierce Creatures,PG-13,Comedy,93,1997-01-23,Jersey Films,9381260,25000000,6.123,320,13.622,Robert Young,Male
tt0119280,17589,Mrs Brown,PG,Drama,105,1997-07-18,Miramax,9229808,NA,6.69,166,10.532,John Madden,Male
tt0120402,55306,Ulee's Gold,R,Drama,112,1997-06-13,Nunez-Gowan,9161691,NA,6.365,62,6.448,Victor Nunez,Male
tt0120389,6499,Turbo: A Power Rangers Movie,PG,Action,99,1997-03-27,Saban Entertainment,9679739,10000000,5.7,258,22.283,Shuki Levy,Male
tt0120133,17834,A Simple Wish,PG,Adventure,86,1997-07-11,The Bubble Factory,8345056,28000000,5.465,159,11.675,Michael Ritchie,Male
tt0119349,68924,The Ice Storm,R,Drama,112,1997-02-05,Canal+ Droits Audiovisuels,8038061,18000000,6.9,607,20.916,Ang Lee,Male
tt0120323,66588,A Thousand Acres,R,Drama,105,1997-09-19,Touchstone Pictures,7936780,28000000,5.828,61,7.93,Jocelyn Moorhouse,Female
tt0120190,60082,Sprung,R,Comedy,105,1997-05-14,Trimark Pictures,7553105,NA,5.5,17,2.937,Rusty Cundieff,Male
tt0120512,38225,Wild America,PG,Adventure,106,1997-07-02,Morgan Creek Entertainment,7342923,NA,6.027,94,8.96,William Dear,Male
tt0120112,38295,She's So Lovely,R,Drama,100,1997-08-29,Miramax,7300000,18000000,5.911,107,10.121,Nick Cassavetes,Male
tt0118663,18423,B.A.P.S.,PG-13,Comedy,90,1997-03-28,New Line Cinema,7240837,10000000,5.201,67,7.508,Robert Townsend,Male
tt0120550,42424,Zeus & Roxanne,PG,Adventure,98,1997-01-24,Rysher Entertainment,7233324,NA,5.301,73,6.318,George T. Miller,Male
tt0120399,10155,U Turn,R,Crime,125,1997-10-03,Canal+ Droits Audiovisuels,6682098,19000000,6.631,684,18.131,Oliver Stone,Male
tt0120479,49478,Warriors of Virtue,PG,Fantasy,103,1997-05-02,China Film Co-Production Corporation,6524620,NA,4.7,59,6.466,Ronny Yu,Male
tt0119210,10871,Switchback,R,Thriller,118,1997-10-31,Rysher Entertainment,6482195,37000000,6,211,14.527,Jeb Stuart,Male
tt0119709,34309,Most Wanted,R,Action,99,1997-10-10,New Line Cinema,11838218,25000000,5.356,104,11.675,David Hogan,Male
tt0119484,17832,Kull the Conqueror,PG-13,Adventure,95,1997-08-29,Universal Pictures,6112613,30000000,5.148,125,14.978,John Nicolella,Male
tt0118760,16992,The Boxer,R,Drama,114,1997-12-31,Universal Pictures,16534578,NA,6.716,250,11.357,Jim Sheridan,Male
tt0119381,12723,Inventing the Abbotts,R,Drama,110,1997-04-04,Fox 2000 Pictures,5926128,NA,6.256,205,15.265,Pat O'Connor,Male
tt0118900,14398,Gang Related,R,Action,102,1997-10-08,Orion Pictures,5906773,NA,6.3,137,14.748,Jim Kouf,Male
tt0116790,784,Kolja,PG-13,Music,105,1996-05-15,Space Films,7566841,1031764,7.422,166,9.311,Jan Svěrák,Male
tt0118531,6072,One Eight Seven,R,Drama,119,1997-07-29,Icon Productions,5716080,20000000,6.626,533,12.526,Kevin Reynolds,Male
tt0119485,9746,Kundun,PG-13,Drama,134,1997-12-25,Touchstone Pictures,5684789,28000000,6.9,418,16.129,Martin Scorsese,Male
tt0119225,12489,Gridlock'd,R,Comedy,91,1997-01-29,PolyGram Filmed Entertainment,5600000,5000000,6.643,199,10.204,Vondie Curtis-Hall,Male
tt0118927,52855,Dangerous Ground,R,Drama,95,1997-02-12,New Line Cinema,3028094,NA,4.479,24,1.74,Darrell James Roodt,Male
tt0118764,42832,Les Boys,Not Rated,Comedy,107,1997-12-12,Gouvernement Canadien,4602341,NA,6.2,25,3.345,Louis Saïa,Male
tt0119640,14908,McHale's Navy,PG,Comedy,108,1997-04-18,Universal Pictures,4529843,NA,4.478,67,5.571,Bryan Spicer,Male
tt0119535,8067,A Life Less Ordinary,R,Fantasy,103,1997-10-24,Figment Films,4400000,12000000,6.1,416,12.262,Danny Boyle,Male
tt0119906,12628,Playing God,R,Drama,94,1997-10-17,Touchstone Pictures,4166918,12000000,5.463,94,10.619,Andy Wilson,Male
tt0116743,28005,Kama Sutra: A Tale of Love,1h 57m,Drama,117,1996-09-11,NDF International,4109095,3000000,5.7,161,19.54,Mira Nair,Female
tt0119644,40506,Meet Wally Sparks,R,Comedy,105,1997-01-31,Largo Entertainment,4100000,12000000,4.711,45,5.254,Peter Baldwin,Male
tt0116922,638,Lost Highway,R,Drama,134,1997-01-15,CiBy 2000,3800000,15000000,7.6,2422,28.79,David Lynch,Male
tt0118541,13982,8 Heads in a Duffel Bag,R,Comedy,95,1997-04-18,Brad Krevoy & Steve Stabler production,3602884,3000000,4.977,150,10.497,Tom Schulman,Male
tt0119887,17949,The Pest,PG-13,Action,82,1997-02-07,The Bubble Factory,3600000,17000000,4.625,132,9.422,Paul Miller,Male
tt0118829,24662,Cats Don't Dance,G,Animation,74,1997-03-26,Turner Feature Animation,3600000,32000000,7.203,175,13.887,Mark Dindal,Male
tt0118523,32872,Til There Was You,PG-13,Comedy,113,1997-05-30,Paramount,3525125,1000000,3.95,30,5.635,Scott Winant,Male
tt0119152,18519,Free Willy 3: The Rescue,PG,Family,86,1997-08-06,Donner/Shuler-Donner Productions,3446539,NA,6.2,319,18.472,Sam Pillsbury,Male
tt0119632,20457,The Matchmaker,R,Comedy,97,1997-10-03,Good Film Company,6000000,7000000,6.3,43,3.337,Mark Joffe,Male
tt0120151,33657,A Smile Like Yours,R,Comedy,98,1997-08-27,Rysher Entertainment,3300000,18000000,3.389,18,6.36,Keith Samples,Male
tt0120255,10217,The Sweet Hereafter,R,Drama,112,1997-09-25,Fine Line Features,7951247,5000000,6.9,362,11.473,Atom Egoyan,Male
tt0119578,64802,Love! Valour! Compassion!,R,Drama,108,1997-05-16,Fine Line Features,2900000,2000000,6.278,36,3.531,Joe Mantello,Male
tt0118111,16448,Waiting for Guffman,R,Comedy,84,1996-08-21,Pale Morning Dun,2900000,4000000,7.055,227,10.4,Christopher Guest,Male
tt0119361,14585,In the Company of Men,R,Comedy,97,1997-03-28,Alliance Atlantis,2804473,NA,6.679,137,7.837,Neil LaBute,Male
tt0119832,12616,One Night Stand,R,Drama,102,1997-11-14,New Line Cinema,2642983,24000000,5.624,101,12.905,Mike Figgis,Male
tt0115744,9450,Brassed Off,R,Comedy,107,1996-11-01,Miramax,2576197,NA,7,252,19.562,Mark Herman,Male
tt0118566,26941,Afterglow,R,Drama,119,1997-12-26,Moonstone Entertainment,2465960,NA,5.852,27,6.85,Alan Rudolph,Male
tt0118818,49462,Career Girls,R,Drama,83,1997-06-01,Matrix Films,2416734,NA,6.648,64,5.125,Mike Leigh,Male
tt0120152,9311,Smilla's Sense of Snow,R,Action,121,1997-02-28,Bavaria Film,2372903,35000000,6.3,218,12.305,Bille August,Male
tt0114134,26422,The Pillow Book,Not Rated,Drama,126,1995-09-01,Kasander & Wigman Productions,2372744,NA,6.439,155,16.542,Peter Greenaway,Male
tt0120107,38153,Shadow Conspiracy,R,Thriller,103,1997-01-25,Hollywood Pictures,2154540,45000000,4.884,82,10.506,George P. Cosmatos,Male
tt0126036,79317,Snowriders 2,Not Rated,Documentary,95,1997-10-15,Warren Miller Entertainment,2287639,NA,0,0,0.6,Kurt Miller,Male
tt0116041,49806,The Daytrippers,R,Comedy,87,1997-03-05,CFP,2100000,600000,6.445,73,6.657,Greg Mottola,Male
tt0119859,77223,Paradise Road,R,War,122,1997-02-11,Samson Productions,2007100,16000000,6.539,76,9.36,Bruce Beresford,Male
tt0119630,25224,Masterminds,PG-13,Comedy,106,1997-08-22,Columbia Pictures,1935539,NA,5.125,40,5.559,Roger Christian,Male
tt0119465,32519,"Kiss Me, Guido",R,Comedy,86,1997-07-18,Redeemable Features,1918497,740000,5.13,27,1.953,Tony Vitale,Male
tt0120481,45019,Washington Square,PG,Drama,115,1997-10-10,Alchemy Filmworks,1851761,NA,6.081,37,7.023,Agnieszka Holland,Female
tt0120207,8854,Steel,PG-13,Science Fiction,97,1997-08-15,Quincy Jones-David Salzman Entertainment,1686429,16000000,4.3,232,15.682,Kenneth Johnson,Male
tt0120014,90928,Rhyme & Reason,R,Documentary,90,1997-03-04,NA,1608277,NA,7.2,16,2.948,Peter Spirer,Male
tt0118859,18420,City of Industry,NA,Thriller,97,1997-03-14,Orion Pictures,1568258,8000000,5.5,71,8.582,John Irvin,Male
tt0115856,11956,Chacun cherche son chat,R,Comedy,91,1996-04-03,Vertigo Productions,1474628,NA,6.178,90,5.213,Cédric Klapisch,Male
tt0117359,38523,Ponette,Not Rated,Drama,97,1996-09-25,Les Films Alain Sarde,1300377,NA,7.5,48,6.058,Jacques Doillon,Male
tt0068646,238,The Godfather,R,Drama,175,1972-03-14,Paramount,245066411,6000000,8.707,19419,105.608,Francis Ford Coppola,Male
tt0116295,47694,風月,R,Drama,130,1996-05-09,Shanghai Film Studios,1100788,NA,6.661,28,8.371,Chen Kaige,Male
tt0115710,31640,Blood and Wine,R,Crime,101,1996-10-03,Fox Searchlight Pictures,1094668,26000000,5.734,152,8.6,Bob Rafelson,Male
tt0120275,34838,The Tango Lesson,PG,Drama,100,1997-11-28,Arts Council of England,1080192,NA,6.313,24,3.648,Sally Potter,Female
tt0120118,33660,Shiloh,PG,Drama,93,1996-11-30,Good Dog Productions,1007822,NA,5.687,67,11.885,Chip Rosenbloom,Male
tt0116293,41801,Female Perversions,R,Drama,119,1996-11-21,Kinowelt Filmproduktion,926954,NA,5.012,43,12.872,Susan Streitfeld,Female
tt0114916,8391,When Night Is Falling,Unrated,Drama,96,1995-02-01,Alliance Films,919671,NA,6.239,67,14.261,Patricia Rozema,Female
tt0109949,43775,Guantanamera,TV-14,Drama,105,1995-09-03,NA,903840,NA,6.524,21,3.294,Tomás Gutiérrez Alea,Male
tt0119107,25099,"Fast, Cheap & Out of Control",PG,Documentary,83,1997-10-03,American Playhouse,878960,NA,6.764,36,2.459,Errol Morris,Male
tt0120521,25994,The Winter Guest,R,Drama,108,1997-12-27,Capitol Films,870290,NA,6.563,48,5.673,Alan Rickman,Male
tt0118623,50512,Anna Karenina,PG-13,Drama,108,1997-04-04,Icon Entertainment International,858553,35000000,6.083,132,11.15,Bernard Rose,Male
tt0115886,9977,Children of the Revolution,R,Comedy,101,1996-12-26,Australian Asset Securities Limited,838368,NA,5.605,19,4.637,Peter Duncan,Male
tt0119467,37517,Kiss or Kill,R,Crime,96,1997-07-01,Bill Bennett Productions,796681,NA,4.031,16,3.993,Bill Bennett,Male
tt0116754,55936,Кавказский пленник,R,Drama,99,1996-03-15,Karavan,890078,NA,6.972,55,7.265,Sergei Bodrov,Male
tt0115738,31146,Box of Moonlight,R,Comedy,112,1996-08-29,Lemon Sky Productions,782641,NA,6.782,63,6.377,Tom DiCillo,Male
tt0118064,11844,The Van,R,Comedy,100,1996-11-29,Fox Searchlight Pictures,712095,NA,6.3,63,4.275,Stephen Frears,Male
tt0057345,266,Le Mépris,Not Rated,Drama,103,1963-10-29,Rome-Paris Films,528428,900000,7.064,771,15.16,Jean-Luc Godard,Male
tt0120591,95,Armageddon,PG-13,Action,151,1998-07-01,Touchstone Pictures,553799566,140000000,6.836,7523,56.204,Michael Bay,Male
tt0120815,857,Saving Private Ryan,R,Drama,169,1998-07-24,DreamWorks Pictures,481840909,70000000,8.213,15042,70.45,Steven Spielberg,Male
tt0120685,929,Godzilla,PG-13,Science Fiction,138,1998-05-20,TOHO,379000000,130000000,5.6,3652,46.062,Roland Emmerich,Male
tt0129387,544,There's Something About Mary,R,Romance,119,1998-07-15,20th Century Fox,369900000,23000000,6.6,4700,43.958,Bobby Farrelly,Male
tt0120623,9487,A Bug's Life,G,Adventure,95,1998-11-25,Walt Disney Pictures,363258859,80000000,6.969,8729,65.761,John Lasseter,Male
tt0120762,10674,Mulan,G,Animation,88,1998-06-18,Walt Disney Pictures,304320254,90000000,7.914,9160,118.753,Tony Bancroft,Male
tt0118998,3050,Doctor Dolittle,PG-13,Comedy,85,1998-06-26,20th Century Fox,294500000,71000000,5.686,2900,28.194,Betty Thomas,Female
tt0138097,1934,Shakespeare in Love,R,Romance,123,1998-12-11,Miramax,289300000,25000000,6.869,2863,28.107,John Madden,Male
tt0122151,944,Lethal Weapon 4,R,Action,127,1998-07-10,Silver Pictures,285400000,140000000,6.585,2466,36.298,Richard Donner,Male
tt0120382,37165,The Truman Show,PG,Comedy,103,1998-06-04,Paramount,264100000,60000000,8.138,17368,82.425,Peter Weir,Male
tt0120660,9798,Enemy of the State,R,Action,132,1998-11-20,Touchstone Pictures,250649836,90000000,7.028,3597,33.366,Tony Scott,Male
tt0128853,9489,You've Got Mail,PG,Comedy,119,1998-12-18,Warner Bros. Pictures,250800000,65000000,6.7,3074,27.951,Nora Ephron,Female
tt0120746,9342,The Mask of Zorro,PG-13,Action,136,1998-07-16,TriStar Pictures,250300000,95000000,6.6,3791,44.382,Martin Campbell,Male
tt0120812,2109,Rush Hour,PG-13,Action,98,1998-09-18,Roger Birnbaum Productions,244721064,33000000,7.025,4546,49.285,Brett Ratner,Male
tt0118799,637,La vita è bella,PG-13,Comedy,116,1997-12-20,Mario e Vittorio Cecchi Gori - C.E.I.A.D.,230098753,20000000,8.455,12555,40.453,Roberto Benigni,Male
tt0120794,9837,The Prince of Egypt,PG,Adventure,99,1998-12-16,DreamWorks Animation,218600000,70000000,7.261,3732,49.718,Simon Wells,Male
tt0129290,10312,Patch Adams,PG-13,Comedy,115,1998-12-25,Universal Pictures,202292902,50000000,7.3,3061,21.25,Tom Shadyac,Male
tt0120632,795,City of Angels,PG-13,Romance,114,1998-04-10,Atlas Entertainment,198685114,55000000,6.8,2004,24.114,Brad Silberling,Male
tt0119314,547,The Horse Whisperer,PG-13,Adventure,170,1998-02-01,Wildwood Enterprises,186883563,60000000,6.904,1049,20.054,Robert Redford,Male
tt0120484,10663,The Waterboy,PG-13,Comedy,90,1998-11-06,Touchstone Pictures,185991646,23000000,6.058,1699,38.97,Frank Coraci,Male
tt0120744,9313,The Man in the Iron Mask,PG-13,Adventure,132,1998-03-12,United Artists,183000000,35000000,6.637,3650,27.146,Randall Wallace,Male
tt0120587,8916,Antz,PG,Adventure,83,1998-10-02,DreamWorks Animation,171757863,60000000,6.149,4227,37.105,Eric Darnell,Male
tt0120828,6068,Six Days Seven Nights,PG-13,Comedy,98,1998-06-12,Roger Birnbaum Productions,164839294,70000000,6.05,1367,23.586,Ivan Reitman,Male
tt0120686,9441,Stepmom,PG-13,Drama,125,1998-12-25,1492 Pictures,159710793,50000000,7.1,1356,22.318,Chris Columbus,Male
tt0119643,297,Meet Joe Black,PG-13,Fantasy,178,1998-11-12,Universal Pictures,142940100,90000000,7.32,4791,70.512,Martin Brest,Male
tt0134067,14444,The Rugrats Movie,G,Family,79,1998-11-20,Klasky-Csupo,100491683,30000000,6.139,534,19.695,Norton Virgien,Male
tt0120647,8656,Deep Impact,PG-13,Action,120,1998-05-08,Paramount,349464664,75000000,6.218,2808,34.663,Mimi Leder,Female
tt0120738,2157,Lost in Space,PG-13,Science Fiction,130,1998-04-03,Saltire Entertainment,136159423,80000000,5.403,1154,27.091,Stephen Hopkins,Male
tt0120611,36647,Blade,R,Horror,121,1998-08-21,New Line Cinema,131183530,45000000,6.771,5617,61.272,Stephen Norrington,Male
tt0120787,1965,A Perfect Murder,R,Crime,107,1998-06-05,Kopelson Entertainment,128038368,60000000,6.516,1282,24.405,Andrew Davis,Male
tt0120888,11003,The Wedding Singer,PG-13,Romance,97,1998-02-13,Robert Simonds Productions,123306987,18000000,6.769,1631,21.311,Frank Coraci,Male
tt0133952,9882,The Siege,R,Drama,116,1998-11-06,Lynda Obst Productions,116700000,70000000,6.282,1234,18.892,Edward Zwick,Male
tt0120844,200,Star Trek: Insurrection,PG,Science Fiction,102,1998-12-11,Paramount,118000000,70000000,6.429,1133,22.387,Jonathan Frakes,Male
tt0163862,82623,IMAX - T-Rex: Back to the Cretaceous,45m,Family,45,1998-10-23,NA,103960367,NA,4.077,13,4.567,Brett Leonard,Male
tt0120832,8688,Snake Eyes,R,Thriller,98,1998-08-07,Paramount,103900000,73000000,6.2,1247,26.757,Brian De Palma,Male
tt0120873,11808,U.S. Marshals,PG-13,Thriller,131,1998-03-06,Kopelson Entertainment,102367405,60000000,6.501,1486,22.294,Stuart Baird,Male
tt0120631,9454,EverAfter,PG-13,Drama,121,1998-07-31,20th Century Fox,65700000,26000000,7.401,1379,33.038,Andy Tennant,Male
tt0120749,8838,Mercury Rising,R,Action,111,1998-04-03,Universal Pictures,93100000,60000000,6.3,1430,30.779,Harold Becker,Male
tt0120783,9820,The Parent Trap,PG,Comedy,128,1998-07-28,Walt Disney Pictures,92108518,15000000,7.179,3904,52.933,Nancy Meyers,Female
tt0120902,846,The X Files,PG-13,Mystery,121,1998-06-19,Ten Thirteen Productions,189198313,66000000,6.8,1502,25.128,Rob Bowman,Male
tt0120661,21736,Everest,Unrated,Documentary,44,1998-03-06,MacGillivray Freeman Films,76447420,NA,6.5,65,5.446,Greg MacGillivray,Male
tt0127536,4518,Elizabeth,R,Drama,124,1998-09-13,PolyGram Filmed Entertainment,82150642,30000000,7.2,1305,14.941,Shekhar Kapur,Male
tt0119313,9715,Hope Floats,PG-13,Romance,114,1998-05-29,Fortis Films,81471882,30000000,6.3,399,18.044,Forest Whitaker,Male
tt0120780,1389,Out of Sight,R,Romance,123,1998-06-26,Universal Pictures,77745966,48000000,6.676,1166,19.676,Steven Soderbergh,Male
tt0146336,9877,Urban Legend,R,Horror,100,1998-09-25,TriStar Pictures,72527595,14000000,5.693,1212,17.129,Jamie Blanks,Male
tt0120595,9447,Babe: Pig in the City,PG,Adventure,92,1998-11-25,Kennedy Miller Productions,69100000,90000000,5.6,1153,22.421,George Miller,Male
tt0120633,9422,A Civil Action,PG-13,Drama,115,1998-12-25,Touchstone Pictures,56709981,70000000,6.4,404,14.498,Steven Zaillian,Male
tt0119223,9410,Great Expectations,R,Comedy,111,1998-01-30,20th Century Fox,55494066,25000000,6.6,563,20.945,Alfonso Cuarón,Male
tt0120889,12159,What Dreams May Come,PG-13,Drama,113,1998-10-02,PolyGram Filmed Entertainment,71485043,85000000,7.2,2173,27.946,Vincent Ward,Male
tt0166396,10162,Waking Ned,PG,Comedy,91,1998-09-15,Tomboy Films,43515982,3000000,7.073,268,12.773,Kirk Jones,Male
tt0120694,11675,Halloween H20: 20 Years Later,R,Horror,86,1998-08-05,Dimension Films,75000000,17000000,6.029,1538,22.683,Steve Miner,Male
tt0122718,11551,Small Soldiers,PG-13,Comedy,110,1998-07-10,DreamWorks Pictures,54682547,40000000,6.516,1999,26.659,Joe Dante,Male
tt0119942,9440,Primary Colors,R,Drama,143,1998-03-20,Universal Pictures,52100000,65000000,6.3,292,11.268,Mike Nichols,Male
tt0144120,11932,Bride of Chucky,R,Comedy,89,1998-10-16,Universal Pictures,50671850,25000000,6,1769,50.683,Ronny Yu,Male
tt0120751,9822,Mighty Joe Young,PG,Adventure,114,1998-12-25,Walt Disney Pictures,50632037,90000000,6.2,754,26.698,Ron Underwood,Male
tt0120789,2657,Pleasantville,PG-13,Fantasy,124,1998-09-17,New Line Cinema,49800000,60000000,7.246,1563,24.123,Gary Ross,Male
tt0118715,115,The Big Lebowski,R,Comedy,117,1998-03-06,PolyGram Filmed Entertainment,47010480,15000000,7.84,10671,48.209,Joel Coen,Male
tt0120772,17127,The Object of My Affection,R,Comedy,111,1998-04-17,20th Century Fox,46900000,15000000,5.833,296,13.744,Nicholas Hytner,Male
tt0120791,6435,Practical Magic,PG-13,Romance,104,1998-10-16,Di Novi Pictures,46733235,75000000,6.753,1392,23.782,Griffin Dunne,Male
tt0145921,22762,Mysteries of Egypt,38m,Documentary,39,1998-01-01,IMAX,40593286,NA,5.6,7,0.986,Bruce Neibaur,Male
tt0120768,9631,The Negotiator,R,Action,140,1998-07-29,Regency Enterprises,44547681,50000000,7.1,1933,24.52,F. Gary Gray,Male
tt0122690,8195,Ronin,R,Action,122,1998-09-25,United Artists,70692101,55000000,7,2206,29.383,John Frankenheimer,Male
tt0133751,9276,The Faculty,R,Horror,104,1998-12-25,Los Hooligans Productions,40283321,15000000,6.5,1827,33.485,Robert Rodriguez,Male
tt0130018,3600,I Still Know What You Did Last Summer,R,Horror,100,1998-11-13,Summer Knowledge LLC,40002112,65000000,5.339,1392,23.294,Danny Cannon,Male
tt0120863,8741,The Thin Red Line,R,Drama,171,1998-12-23,Fox 2000 Pictures,98126565,52000000,7.446,2787,24.362,Terrence Malick,Male
tt0120703,33644,How Stella Got Her Groove Back,R,Comedy,124,1998-08-14,20th Century Fox,37672350,20000000,5.9,107,10.33,Kevin Rodney Sullivan,Male
tt0155975,11252,Psycho,R,Mystery,105,1998-12-04,Universal Pictures,37100000,60000000,5.127,929,21.521,Gus Van Sant,Male
tt0120184,10153,Sphere,PG-13,Science Fiction,134,1998-02-13,Warner Bros. Pictures,37020277,80000000,6.101,1517,22.131,Barry Levinson,Male
tt0141109,9745,Jack Frost,PG,Comedy,101,1998-11-15,The Canton Company,34562925,27000000,5.989,1079,16.642,Troy Miller,Male
tt0120770,9429,A Night at the Roxbury,PG-13,Comedy,81,1998-10-01,Paramount,30331165,17000000,6.5,842,25.401,John Fortenberry,Male
tt0120890,617,Wild Things,R,Mystery,108,1998-03-20,Mandalay Entertainment,67200000,20000000,6.4,1606,39.539,John McNaughton,Male
tt0123987,35680,Madeline,PG,Family,89,1998-07-10,TriStar Pictures,29967750,20000000,6.144,216,9.872,Daisy von Scherler Mayer,Female
tt0120185,6116,Spice World,PG,Adventure,93,1997-12-18,Fragile Films,100000000,25000000,4.8,438,10.694,Bob Spiers,Male
tt0118798,9452,Bulworth,R,Comedy,108,1998-05-15,20th Century Fox,29202884,30000000,6.3,230,15.647,Warren Beatty,Male
tt0118929,2666,Dark City,R,Mystery,100,1998-02-27,New Line Cinema,27200000,27000000,7.328,2606,28.759,Alex Proyas,Male
tt0120609,9448,The Big Hit,R,Action,91,1998-04-24,TriStar Pictures,27007143,13000000,5.9,392,21.346,Kirk Wong Chi-Keung,Male
tt0125454,36568,Paulie,PG,Comedy,91,1998-04-17,DreamWorks Pictures,26875268,NA,6.678,419,20.528,John Roberts,Male
tt0120776,53113,One True Thing,R,Drama,127,1998-09-18,Universal Pictures,26616840,NA,6.5,119,13.551,Carl Franklin,Male
tt0127723,15037,Can't Hardly Wait,PG-13,Comedy,100,1998-06-12,Columbia Pictures,25605015,10000000,6.234,491,23.821,Deborah Kaplan,Female
tt0119099,9411,Fallen,R,Crime,124,1998-01-16,Warner Bros. Pictures,25232289,46000000,6.791,1314,23.22,Gregory Hoblit,Male
tt0120586,73,American History X,R,Drama,119,1998-07-01,New Line Cinema,23900000,20000000,8.347,11041,35.031,Tony Kaye,Male
tt0118661,9320,The Avengers,PG-13,Action,89,1998-08-13,Jerry Weintraub Productions,48600000,60000000,4.4,664,22.627,Jeremiah S. Chechik,Male
tt0119905,19848,The Players Club,R,Comedy,104,1998-04-08,New Line Cinema,23261485,4500000,6.406,69,7.434,Ice Cube,Male
tt0128442,10220,Rounders,R,Drama,121,1998-09-11,Miramax,22900000,12000000,7.013,1616,27.343,John Dahl,Male
tt0120603,39437,Beloved,R,Drama,172,1998-10-16,Harpo Films,22900000,80000000,5.632,91,10.968,Jonathan Demme,Male
tt0118755,9449,The Borrowers,PG,Adventure,86,1997-12-05,Working Title Films,22619699,29000000,6,460,19.083,Peter Hewitt,Male
tt0120800,18937,Quest for Camelot,G,Fantasy,86,1998-05-15,Warner Bros. Family Entertainment,38200000,40000000,6.813,762,20.441,Frederik Du Chau,Male
tt0124718,9469,He Got Game,R,Drama,136,1998-05-01,40 Acres and a Mule Filmworks,21567853,25000000,6.7,657,13.803,Spike Lee,Male
tt0120877,9945,Vampires,R,Action,108,1998-10-30,Largo Entertainment,20308772,20000000,6.31,1159,25.989,John Carpenter,Male
tt0120741,9835,Jane Austen's Mafia!,PG-13,Comedy,84,1998-07-24,Tapestry Films,19000000,10000000,5.417,174,11.982,Jim Abrahams,Male
tt0120696,11258,Hard Rain,R,Thriller,97,1998-01-16,UGC PH,19900000,70000000,5.8,658,18.462,Mikael Salomon,Male
tt0120841,10216,Species II,R,Science Fiction,93,1998-04-10,Metro-Goldwyn-Mayer,19200000,35000000,5.196,644,21.802,Peter Medak,Male
tt0120008,11702,The Replacement Killers,R,Action,87,1998-02-06,Columbia Pictures,19200000,30000000,6.251,467,20.87,Antoine Fuqua,Male
tt0120773,27472,The Odd Couple II,PG-13,Adventure,97,1998-04-09,Paramount,18912328,NA,6.38,125,10.009,Howard Deutch,Male
tt0117786,10622,一個好人,PG-13,Crime,101,1997-01-31,Orange Sky Golden Harvest,18800000,12700000,6.484,610,21.435,Sammo Hung,Male
tt0124879,22796,Simon Birch,PG,Comedy,114,1998-09-11,Hollywood Pictures,18253415,20000000,6.736,227,17.474,Mark Steven Johnson,Male
tt0134619,9424,Disturbing Behavior,R,Mystery,84,1998-07-24,Village Roadshow Pictures,17514980,15000000,5.7,335,14.657,David Nutter,Male
tt0120693,9490,Half Baked,R,Comedy,82,1998-01-16,Universal Pictures,17460020,8000000,6.3,516,23.953,Tamra Davis,Female
tt0128445,11545,Rushmore,R,Comedy,93,1998-12-11,Touchstone Pictures,17096053,9000000,7.409,2344,16.001,Wes Anderson,Male
tt0120577,3682,54,R,Drama,93,1998-08-28,Dollface,16757163,13000000,5.809,446,13.255,Mark Christopher,Male
tt0120324,10223,A Simple Plan,R,Crime,121,1998-12-11,Paramount,16316273,17000000,7.169,833,14.059,Sam Raimi,Male
tt0120576,17915,Dance with Me,PG,Drama,126,1998-08-21,Columbia Pictures,15923122,NA,6.866,187,10.532,Randa Haines,Female
tt0120722,46889,Living Out Loud,R,Comedy,100,1998-10-30,New Line Cinema,12902790,12000000,5.9,44,4.106,Richard LaGravenese,Male
tt0118301,14557,Dead Man on Campus,R,Comedy,96,1998-08-21,MTV Films,15100000,14000000,5.364,132,8.53,Alan Cohn,Male
tt0119594,26269,Twilight,R,Crime,94,1998-03-06,Cinehaus,15055091,NA,6.037,176,12.302,Robert Benton,Male
tt0120157,9425,Soldier,R,Science Fiction,99,1998-10-23,Impact Pictures,14594226,75000000,6.403,781,16.143,Paul W. S. Anderson,Male
tt0119683,4415,Les Misérables,PG-13,Crime,134,1998-05-01,Columbia Pictures,14100000,14000000,7.203,572,15.254,Bille August,Male
tt0118747,11568,Blues Brothers 2000,PG-13,Music,123,1998-02-05,Universal Pictures,14100000,28000000,5.303,627,18.425,John Landis,Male
tt0118966,9458,Desperate Measures,R,Action,100,1998-01-30,TriStar Pictures,13800000,50000000,5.9,250,15.694,Barbet Schroeder,Male
tt0118744,17941,Hush,PG-13,Drama,95,1998-03-06,TriStar Pictures,13583690,21000000,5.602,269,14.675,Jonathan Darby,Male
tt0155478,104073,Africa's Elephant Kingdom,40m,Documentary,39,1998-05-08,NA,13485455,NA,5.3,4,0.721,NA,NA
tt0120610,18316,Black Dog,PG-13,Action,88,1998-05-01,Universal Pictures,12951088,30000000,6.298,231,12.337,Kevin Hooks,Male
tt0120820,12538,Senseless,R,Comedy,93,1998-02-20,Dimension Films,13035599,NA,6.144,336,18.051,Penelope Spheeris,Female
tt0123324,46702,Why Do Fools Fall In Love,R,Drama,116,1998-08-28,Rhino Films,12413650,NA,6.645,38,4.553,Gregory Nava,Male
